Start Station,End Station,Probability
Lafayette Park,Church Sq Park - 5 St & Park Ave,0.005188067
Lafayette Park,City Hall,0.150453956
Lafayette Park,City Hall - Washington St & 1 St,0.002594034
Lafayette Park,Clinton St & Newark St,0.001297017
Lafayette Park,Columbus Dr at Exchange Pl,0.031128405
Lafayette Park,Columbus Drive,0.005188067
Lafayette Park,Communipaw & Berry Lane,0.02464332
Lafayette Park,Dey St,0.009079118
Lafayette Park,Dixon Mills,0.006485084
Lafayette Park,Essex Light Rail,0.001297017
Lafayette Park,Glenwood Ave,0.001297017
Lafayette Park,Grand St,0.010376135
Lafayette Park,Grand St & 14 St,0.001297017
Lafayette Park,Grove St PATH,0.293125811
Lafayette Park,Hamilton Park,0.010376135
Lafayette Park,Harborside,0.005188067
Lafayette Park,Heights Elevator,0.001297017
Lafayette Park,Hilltop,0.010376135
Lafayette Park,Hoboken Ave at Monmouth St,0.003891051
Lafayette Park,Hoboken Terminal - Hudson St & Hudson Pl,0.001297017
Lafayette Park,Hoboken Terminal - River St & Hudson Pl,0.001297017
Lafayette Park,Hudson St & 4 St,0.003891051
Lafayette Park,JC Medical Center,0.011673152
Lafayette Park,Jackson Square,0.005188067
Lafayette Park,Jersey & 3rd,0.014267185
Lafayette Park,Jersey & 6th St,0.002594034
Lafayette Park,Journal Square,0.002594034
Lafayette Park,Lafayette Park,0.105058366
Lafayette Park,Liberty Light Rail,0.088197147
Lafayette Park,Lincoln Park,0.001297017
Lafayette Park,Mama Johnson Field - 4 St & Jackson St,0.002594034
Lafayette Park,Manila & 1st,0.009079118
Lafayette Park,Marin Light Rail,0.009079118
Lafayette Park,McGinley Square,0.006485084
Lafayette Park,Monmouth and 6th,0.001297017
Lafayette Park,Montgomery St,0.009079118
Lafayette Park,Morris Canal,0.002594034
Lafayette Park,Newark Ave,0.028534371
Lafayette Park,Newport PATH,0.007782101
Lafayette Park,Paulus Hook,0.011673152
Lafayette Park,Pershing Field,0.002594034
Lafayette Park,Sip Ave,0.002594034
Lafayette Park,Stevens - River Ter & 6 St,0.002594034
Lafayette Park,Union St,0.005188067
Lafayette Park,Van Vorst Park,0.022049287
Lafayette Park,Warren St,0.001297017
Lafayette Park,Washington St,0.003891051
Lafayette Park,Willow Ave & 12 St,0.001297017
Leonard Gordon Park,11 St & Washington St,0.003802281
Leonard Gordon Park,12 St & Sinatra Dr N,0.001901141
Leonard Gordon Park,4 St & Grand St,0.011406844
Leonard Gordon Park,5 Corners Library,0.02661597
Leonard Gordon Park,6 St & Grand St,0.024714829
Leonard Gordon Park,8 St & Washington St,0.005703422
Leonard Gordon Park,9 St HBLR - Jackson St & 8 St,0.001901141
Leonard Gordon Park,Adams St & 2 St,0.001901141
Leonard Gordon Park,Baldwin at Montgomery,0.005703422
Leonard Gordon Park,Bergen Ave,0.003802281
Leonard Gordon Park,Bergen Ave & Stegman St,0.005703422
Leonard Gordon Park,Bloomfield St & 15 St,0.003802281
Leonard Gordon Park,Brunswick & 6th,0.003802281
Leonard Gordon Park,Brunswick St,0.009505703
Leonard Gordon Park,Christ Hospital,0.013307985
Leonard Gordon Park,Church Sq Park - 5 St & Park Ave,0.030418251
Leonard Gordon Park,City Hall,0.019011407
Leonard Gordon Park,City Hall - Washington St & 1 St,0.011406844
Leonard Gordon Park,Clinton St & Newark St,0.017110266
Leonard Gordon Park,Columbus Dr at Exchange Pl,0.011406844
Leonard Gordon Park,Columbus Drive,0.003802281
Leonard Gordon Park,Columbus Park - Clinton St & 9 St,0.001901141
Leonard Gordon Park,Dey St,0.009505703
Leonard Gordon Park,Fairmount Ave,0.003802281
Leonard Gordon Park,Glenwood Ave,0.007604563
Leonard Gordon Park,Grand St,0.001901141
Leonard Gordon Park,Grand St & 14 St,0.001901141
Leonard Gordon Park,Grant Ave & MLK Dr,0.003802281
Leonard Gordon Park,Grove St PATH,0.032319392
Leonard Gordon Park,Hamilton Park,0.009505703
Leonard Gordon Park,Heights Elevator,0.030418251
Leonard Gordon Park,Hilltop,0.013307985
Leonard Gordon Park,Hoboken Ave at Monmouth St,0.007604563
Leonard Gordon Park,Hoboken Terminal - Hudson St & Hudson Pl,0.019011407
Leonard Gordon Park,Hoboken Terminal - River St & Hudson Pl,0.003802281
Leonard Gordon Park,Hudson St & 4 St,0.003802281
Leonard Gordon Park,JC Medical Center,0.02851711
Leonard Gordon Park,Jersey & 3rd,0.003802281
Leonard Gordon Park,Jersey & 6th St,0.005703422
Leonard Gordon Park,Journal Square,0.089353612
Leonard Gordon Park,Leonard Gordon Park,0.129277567
Leonard Gordon Park,Liberty Light Rail,0.007604563
Leonard Gordon Park,Lincoln Park,0.005703422
Leonard Gordon Park,Mama Johnson Field - 4 St & Jackson St,0.001901141
Leonard Gordon Park,Manila & 1st,0.001901141
Leonard Gordon Park,Marin Light Rail,0.003802281
Leonard Gordon Park,Marshall St & 2 St,0.001901141
Leonard Gordon Park,McGinley Square,0.007604563
Leonard Gordon Park,Monmouth and 6th,0.005703422
Leonard Gordon Park,Montgomery St,0.005703422
Leonard Gordon Park,Newark Ave,0.02661597
